"Name","Position","Year","Selection","GPYr1","PSYr1","TOIYr1","GPYr2","PSYr2","TOIYr2","GPYr3","PSYr3","TOIYr3","GPYr4","PSYr4","TOIYr4","GPYr5","PSYr5","TOIYr5","GPYr6","PSYr6","TOIYr6","GPYr7","PSYr7","TOIYr7","TOI_sum_min","GP_sum","PS_sum"
"Eeli Tolvanen","RW",2017,30,3,-0.1,36.3333333333333,4,0.3,53.0833333333333,0,-2.93696275071633,0,58.5714285714286,3.22142857142857,867.272023809524,75,1.3,1007.08333333333,48,3.2,718.883333333333,81,3.3,1267.01666666667,3949.67202380952,269.571428571429,8.28446582071224
"Klim Kostin","C; LW",2017,31,0,-2.5,0,0,-2.5,0,4.69914040114613,0.234957020057307,40.1189111747851,2.92857142857143,0,40.4142857142857,40,0.5,360.6,57,2.4,573.383333333333,19,0.7,279.883333333333,1294.39986355574,123.627711829718,-1.16504297994269
"Conor Timmins","D",2017,32,0,-2.5,0,0,-2.5,0,2.34957020057307,0.234957020057307,24.4551098376313,45.3928571428571,2.19642857142857,615.219642857143,6,-0.3,106.483333333333,25,1.9,390.3,25,1.8,400.533333333333,1536.99141936144,103.74242734343,0.831385591485877
"Kole Lind","RW",2017,33,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,10.25,-0.439285714285714,134.7875,23,0.5,272.116666666667,0,-2.5,0,1,0,5.98333333333333,412.8875,34.25,-10.376248465002
"Nicolas Hague","D",2017,34,0,-2.5,0,0,-2.5,0,44.6418338108883,1.99713467048711,718.263610315186,76.1428571428571,5.85714285714286,1217.91964285714,52,2.9,970.383333333333,81,3.6,1465.36666666667,73,2.1,1354.33333333333,5726.26658650566,326.784690953745,11.45427752763
"Isaac Ratcliffe","LW",2017,35,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,10,0.3,107.466666666667,0,-2.5,0,0,-2.5,0,107.466666666667,10,-16.2976770364306
"Jesper Boqvist","C",2017,36,0,-2.5,0,0,-2.5,0,41.1174785100287,-0.234957020057307,450.216809933142,41,0.585714285714286,457.345238095238,56,1.7,735.233333333333,70,1.8,812.4,47,1.5,524.05,2979.24538136171,255.117478510029,0.35075726565698
"Marcus Davidsson","C",2017,37,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Gustav Lindstrom","D",2017,38,0,-2.5,0,0,-2.5,0,18.7965616045845,0.117478510028653,310.867717287488,19.0357142857143,1.025,306.816666666667,63,1.5,1015.28333333333,36,0.3,510.1,32,1.9,494.466666666667,2637.53438395415,168.832275890299,-0.157521489971347
"Jason Robertson","LW",2017,39,0,-2.5,0,0,-2.5,0,3.5243553008596,0,43.4278892072588,74.6785714285714,8.2,1261.06726190476,74,10.1,1340.33333333333,82,13.9,1544.78333333333,82,8.5,1502.63333333333,5692.24515111201,316.202926729431,35.7
"Aleksi Heponiemi","C",2017,40,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,13.1785714285714,0.146428571428571,161.266666666667,6,-0.3,84.1666666666667,10,0.2,85.8833333333333,0,-2.5,0,331.316666666667,29.1785714285714,-10.3905341792878
"Jaret Anderson-Dolan","C",2017,41,0,-2.5,0,5,-0.1,58.0166666666667,4.69914040114613,-0.117478510028653,48.2053486150907,49.7857142857143,1.31785714285714,672.595238095238,7,-0.3,96.5333333333333,46,0.6,488.4,1,-0.1,13.65,1377.40058671033,113.48485468686,-1.19962136717151
"Eetu Luostarinen","C",2017,42,0,-2.5,0,0,-2.5,0,9.39828080229226,-0.117478510028653,93.8065902578797,64.4285714285714,-0.585714285714286,846.381547619048,78,1.2,1048.05,82,4,1310.83333333333,82,1.8,1306.8,4605.87147121026,315.826852230864,1.29680720425706
"Dylan Samberg","D",2017,43,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,15,0.9,222.8,63,2.9,940.333333333333,78,3.9,1218.8,2381.93333333333,156,-3.89767703643062
"Filip Westerlund","D",2017,44,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Alexandre Texier","C",2017,45,0,-2.5,0,2,0.3,25.5333333333333,42.2922636103152,1.64469914040115,539.148042024833,71.75,0.292857142857143,1136.48095238095,36,2.1,525.866666666667,0,-2.5,0,78,1.9,1184.1,3411.12899440578,230.042263610315,1.23755628325829
"Robin Salo","D",2017,46,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,21,0.6,350.516666666667,11,0.8,122.933333333333,0,-2.5,0,473.45,32,-12.6976770364306
"Alex Formenton","LW",2017,47,1,0,4.9,9,-0.1,105.016666666667,0,-2.93696275071633,0,29.2857142857143,1.31785714285714,351.257738095238,79,2.7,1220.68333333333,0,-2.5,0,0,-2.5,0,1681.85773809523,118.285714285714,-4.01910560785919
"Alexander Volkov","RW",2017,48,0,-2.5,0,0,-2.5,0,10.5730659025788,-0.35243553008596,108.491404011461,26.3571428571429,1.31785714285714,365.97380952381,0,-2.5,0,0,-2.5,0,0,-2.5,0,474.465213535271,36.9302087597217,-11.5345783872288
"Mario Ferraro","D",2017,49,0,-2.5,0,0,-2.5,0,71.6618911174785,1.87965616045845,1138.52340019102,82,3.80714285714286,1838.89880952381,63,3.5,1449.2,72,0.9,1555.43333333333,78,2.3,1783.81666666667,7765.87220971483,366.661891117478,7.38679901760131
"Maxime Comtois","LW",2017,50,0,-2.5,0,10,0.8,145.9,34.0687679083095,1.05730659025788,476.062082139446,80.5357142857143,5.85714285714286,1246.08273809524,52,0.4,735.033333333333,64,0.5,883.866666666667,1,0.1,13.0666666666667,3500.01148690135,241.604482194024,6.21444944740074
"Zachary Lauzon","D",2017,51,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Luke Martin","D",2017,52,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Jack Studnicka","C",2017,53,0,-2.5,0,0,-2.5,0,2.34957020057307,0.117478510028653,28.4885386819484,29.2857142857143,-0.146428571428571,373.392857142857,15,-0.2,188.866666666667,47,-0.2,500.533333333333,17,-0.8,200.983333333333,1292.26472915814,110.635284486287,-6.22895006139992
"Ukko-Pekka Luukkonen","G",2017,54,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Jonah Gadjovich","LW",2017,55,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,1.46428571428571,0,7.19940476190476,43,-0.4,376.5,35,0.4,314.7,39,0.1,289.816666666667,988.216071428572,118.464285714286,-7.83696275071633
"Josh Brook","D",2017,56,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Ian Mitchell","D",2017,57,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,57.1071428571429,1.17142857142857,858.193452380952,8,0,95.45,35,1.1,554.366666666667,13,0.8,199,1707.01011904762,113.107142857143,-4.86553417928776
"Joni Ikonen","C",2017,58,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Eemeli Rasanen","D",2017,59,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Antoine Morand","C",2017,60,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Grant Mismash","LW",2017,61,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Jake Leschyshyn","C",2017,62,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,41,-0.1,463.35,13,-0.3,108.483333333333,1,0,6.46666666666667,578.3,55,-11.9976770364306
"Fabian Zetterlund","W",2017,63,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,14,0.9,186.8,22,-0.5,305.3,82,3.4,1546.2,2038.3,118,-7.79767703643062
"Michael Dipietro","G",2017,64,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Jonas Rondbjerg","RW",2017,65,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,30,0.3,300.366666666667,13,-0.3,132.216666666667,20,0.1,225.533333333333,658.116666666667,63,-11.4976770364306
"Maxwell Gildon","D",2017,66,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Morgan Geekie","C",2017,67,0,-2.5,0,0,-2.5,0,2.34957020057307,0.939828080229226,27.6857688634193,52.7142857142857,1.025,515.916666666667,73,0.9,920.4,69,2.7,721.4,76,3.7,1171.08333333333,3356.48576886342,273.063855914859,4.26482808022923
"Scott Walford","D",2017,68,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Mackenzie Entwistle","RW",2017,69,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,7.32142857142857,0.439285714285714,71.8720238095238,55,0.2,563.45,66,-0.1,786.516666666667,67,-0.4,762.933333333333,2184.77202380952,195.321428571429,-7.79767703643062
"Andrel Altybarmakyan","RW",2017,70,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Kasper Kotkansalo","D",2017,71,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Matt Villalta","G",2017,72,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Stelio Mattheos","RW",2017,73,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Johnathan Kovacevic","D",2017,74,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,4,0.1,43.25,77,3,1341.3,62,3.3,1024.13333333333,2408.68333333333,143,-5.19767703643062
"Nate Schnarr","C",2017,75,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Alexei Lipanov","C",2017,76,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Benjamin Mirageas","D",2017,77,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Stuart Skinner","G",2017,78,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Lane Zablocki","RW",2017,79,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Kirill Ustimenko","G",2017,80,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Reilly Walsh","D",2017,81,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,1,0.1,14.3833333333333,0,-2.5,0,0,-2.5,0,14.3833333333333,1,-16.4976770364306
"Cameron Crotty","D",2017,82,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,1,-0.1,10.05,10.05,1,-16.6976770364306
"Zach Gallant","C",2017,83,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Dmitri Samorukov","D",2017,84,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,1,-0.1,2.46666666666667,2,-0.1,29.75,0,-2.5,0,32.2166666666667,3,-14.2976770364306
"Ivan Lodnia","RW",2017,85,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Daniil Tarasov","G",2017,86,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Cale Fleury","D",2017,87,0,-2.5,0,0,-2.5,0,48.1661891117479,0.469914040114613,691.263132760267,0,-3.66071428571429,0,9,-0.1,131.116666666667,12,0.2,159.7,1,0.1,13.5,995.579799426934,70.1661891117479,-7.99080024559968
"Keith Petruzzelli","G",2017,88,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Oskari Laaksonen","D",2017,89,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Evan Barratt","C",2017,90,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Jack Badini","C",2017,91,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"David Farrance","D",2017,92,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,2.92857142857143,0.439285714285714,53.0803571428571,0,-2.5,0,0,-2.5,0,0,-2.5,0,53.0803571428571,2.92857142857143,-14.9976770364306
"Clayton Phillips","D",2017,93,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Nick Henry","RW",2017,94,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Jack Rathbone","D",2017,95,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,11.7142857142857,0.878571428571428,181.644642857143,9,-0.2,124.466666666667,11,0.3,156.583333333333,0,-2.5,0,462.694642857143,31.7142857142857,-9.4583913221449
"Maksim Zhukov","G",2017,96,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Mason Shaw","C",2017,97,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,3,-0.1,26.9666666666667,59,1.3,666.133333333333,20,0.1,163.7,856.8,82,-10.2976770364306
"Nikita Popugaev","LW",2017,98,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Jacob Bryson","D",2017,99,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,55.6428571428571,3.075,1059.75238095238,73,2,1338.36666666667,59,-0.4,860.583333333333,36,1.7,528.366666666667,3787.06904761905,223.642857142857,-1.56196275071633
"Malte Setkov","D",2017,100,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Liam Hawel","C",2017,101,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Scott Reedy","C",2017,102,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,35,0.8,391.516666666667,0,-2.5,0,0,-2.5,0,391.516666666667,35,-15.7976770364306
"Michael Anderson","D",2017,103,0,-2.5,0,0,-2.5,0,7.0487106017192,0.822349570200573,127.894937917861,79.0714285714286,4.24642857142857,1674.43511904762,57,2.6,1146.63333333333,77,5.2,1667.81666666667,74,5.3,1526.71666666667,6143.49672363215,294.120139173148,13.1687781416291
"Eetu Makiniemi","G",2017,104,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Santeri Virtanen","C",2017,105,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Matthew Strome","LW",2017,106,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Maksim Sushko","RW",2017,107,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,2.92857142857143,-0.146428571428571,27.9922619047619,0,-2.5,0,0,-2.5,0,0,-2.5,0,27.9922619047619,2.92857142857143,-15.5833913221449
"Noel Hoefenmayer","D",2017,108,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Adam Ruzicka","C",2017,109,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,4.39285714285714,0.146428571428571,47.2232142857143,28,1.2,286.266666666667,44,1.6,509.333333333333,3,-0.1,24.8666666666667,867.689880952381,79.3928571428571,-5.09053417928776
"Ian Scott","G",2017,110,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Jeremy Swayman","G",2017,111,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Tim Soderlund","C/LW",2017,112,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Alexey Toropchenko","RW",2017,113,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,28,-0.5,300.216666666667,69,1.6,833.266666666667,82,1.8,1026.8,2160.28333333333,179,-8.69767703643062
"Petr Kvaca","G",2017,114,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Ostap Safin","RW",2017,115,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Bryce Misley","C",2017,116,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Emil Bemstrom","C",2017,117,0,-2.5,0,0,-2.5,0,65.7879656160459,1.99713467048711,807.136103151862,29.2857142857143,0.732142857142857,376.492261904762,41,0.8,431.35,55,1.4,665.966666666667,24,0.4,210.65,2491.59503172329,215.07367990176,0.329277527629967
"Markus Phillips","D",2017,118,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Roope Laavainen","D",2017,119,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Tobias Geisser","D",2017,120,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Drake Batherson","C",2017,121,0,-2.5,0,20,0.7,268.3,27.0200573065903,0.35243553008596,420.514326647564,82,4.68571428571429,1350.85238095238,46,4.9,870.716666666667,82,4.7,1525.7,82,6.3,1490.21666666667,5926.30004093328,339.02005730659,19.1381498158003
"Kyle Olson","RW",2017,122,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Brandon Crawley","D",2017,123,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Vladislav Kara","LW",2017,124,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Igor Shvyrev","C",2017,125,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Michael Karow","D",2017,126,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Lucas Elvenes","C RW",2017,127,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Tyler Steenbergen","C",2017,128,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Gilles Senn","G",2017,129,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"David Noel","D",2017,130,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Cole Fraser","D",2017,131,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Jacob Peterson","C",2017,132,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,65,1.7,719.1,11,0.3,196.95,6,-0.2,79.5,995.55,82,-9.79767703643062
"Tyler Inamoto","D",2017,133,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Cole Hults","D",2017,134,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Kristoffer Gunnarsson","D",2017,135,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Leon Gawanke","D",2017,136,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Noah Cates","LW",2017,137,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,16,1.2,211.933333333333,82,2.8,1456.91666666667,59,0.9,814.033333333333,2482.88333333334,157,-6.69767703643062
"Drake Rymsha","C",2017,138,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,1.46428571428571,0,19.4261904761905,0,-2.5,0,0,-2.5,0,0,-2.5,0,19.4261904761905,1.46428571428571,-15.4369627507163
"Sebastian Aho","D",2017,139,22,0.3,357.4,0,-2.5,0,0,-2.93696275071633,0,4.39285714285714,0.439285714285714,58.6446428571428,36,1.7,592.383333333333,71,4.6,1190.7,58,1.2,950.7,3149.82797619048,191.392857142857,2.80232296356938
"Zach Fischer","RW",2017,140,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Fedor Gordeev","D",2017,141,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Jonathan Dugan","LW",2017,142,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Marian Studenic","RW",2017,143,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,11.7142857142857,0.146428571428571,126.294642857143,16,0.1,167.333333333333,3,-0.1,26.0666666666667,2,-0.1,16.2166666666667,335.911309523809,32.7142857142857,-7.89053417928776
"Parker Foo","LW",2017,144,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Calle Sjalin","D",2017,145,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Kirill Maksimov","RW",2017,146,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Jacob Golden","D",2017,147,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Kale Howarth","LW",2017,148,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Jarret Tyszka","D",2017,149,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Jakub Galvas","D",2017,150,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,6,0.1,108.95,0,-2.5,0,0,-2.5,0,108.95,6,-16.4976770364306
"Sebastian Walfridsson","D",2017,151,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
"Jan Drozg","LW",2017,152,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-19.0976770364306
